meta.config,problem.n,problem.nb,meta.cycle,distr.procs,distr.hosts,stc.code,stc.mpi,stc.mpic,result.time
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,6.144
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,11.933
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,18.212
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,11.697
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,18.841
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,15.161
sw2,301989890,18874370,2.0,16,1,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,6.626
sw2,301989890,18874370,2.0,16,1,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,5.608
sw2,301989890,9437180,2.0,32,2,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,9.292
sw2,301989890,18874370,2.0,16,1,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,4.68
sw2,301989890,9437180,2.0,32,2,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,11.042
sw2,301989890,4718590,2.0,64,4,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,14.22
sw2,301989890,18874370,2.0,16,1,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,6.703
sw2,301989890,18874370,2.0,16,1,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,5.61
sw2,301989890,9437180,2.0,32,2,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,8.934
sw2,301989890,18874370,2.0,16,1,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,5.311
sw2,301989890,9437180,2.0,32,2,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,12.38
sw2,301989890,4718590,2.0,64,4,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,16.082
sw2,301989890,18874370,2.0,16,1,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,4.671
sw2,301989890,9437180,2.0,32,2,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,10.649
sw2,301989890,4718590,2.0,64,4,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,13.413
sw2,301989890,18874370,2.0,16,1,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,5.749
sw2,301989890,9437180,2.0,32,2,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,11.521
sw2,301989890,18874370,2.0,16,1,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,5.221
sw2,301989890,9437180,2.0,32,2,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,9.482
sw2,301989890,4718590,2.0,64,4,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,16.581
sw2,301989890,18874370,2.0,16,1,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,5.185
sw2,301989890,9437180,2.0,32,2,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,10.177
sw2,301989890,4718590,2.0,64,4,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,18.047
sw2,301989890,9437180,2.0,32,2,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,6.99
sw2,301989890,4718590,2.0,64,4,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,16.779
sw2,301989890,18874370,2.0,16,1,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,4.766
sw2,301989890,9437180,2.0,32,2,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,10.589
sw2,301989890,4718590,2.0,64,4,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,14.018
sw2,301989890,18874370,2.0,16,1,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,4.689
sw2,301989890,9437180,2.0,32,2,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,9.223
sw2,301989890,4718590,2.0,64,4,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,16.43
sw2,301989890,9437180,2.0,32,2,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,9.646
sw2,301989890,4718590,2.0,64,4,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,17.273
sw2,301989890,4718590,2.0,64,4,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,9.241
sw2,452984830,28311550,2.0,16,1,7.318312487790429e+18,28330068.999999978,2.9999999999999996,7.907
sw2,452984830,28311550,2.0,16,1,7.318312487790429e+18,28330068.999999978,2.9999999999999996,8.163
sw2,452984830,14155780,2.0,32,2,7.318312487790429e+18,28330068.999999978,2.9999999999999996,12.432
sw2,452984830,28311550,2.0,16,1,7.318312487790429e+18,28330068.999999978,2.9999999999999996,6.934
sw2,452984830,14155780,2.0,32,2,7.318312487790429e+18,28330068.999999978,2.9999999999999996,9.84
sw2,452984830,7077890,2.0,64,4,7.318312487790429e+18,28330068.999999978,2.9999999999999996,12.385
sw2,452984830,28311550,2.0,16,1,7.318312487790429e+18,28330068.999999978,2.9999999999999996,8.003
sw2,452984830,28311550,2.0,16,1,7.318312487790429e+18,28330068.999999978,2.9999999999999996,8.161
sw2,452984830,14155780,2.0,32,2,7.318312487790429e+18,28330068.999999978,2.9999999999999996,10.805
sw2,452984830,28311550,2.0,16,1,7.318312487790429e+18,28330068.999999978,2.9999999999999996,7.785
sw2,452984830,14155780,2.0,32,2,7.318312487790429e+18,28330068.999999978,2.9999999999999996,11.4
sw2,452984830,7077890,2.0,64,4,7.318312487790429e+18,28330068.999999978,2.9999999999999996,15.106
sw2,452984830,28311550,2.0,16,1,7.318312487790429e+18,28330068.999999978,2.9999999999999996,6.839
sw2,452984830,14155780,2.0,32,2,7.318312487790429e+18,28330068.999999978,2.9999999999999996,10.94
sw2,452984830,7077890,2.0,64,4,7.318312487790429e+18,28330068.999999978,2.9999999999999996,16.29
sw2,452984830,28311550,2.0,16,1,7.318312487790429e+18,28330068.999999978,2.9999999999999996,8.252
sw2,452984830,14155780,2.0,32,2,7.318312487790429e+18,28330068.999999978,2.9999999999999996,11.646
sw2,452984830,28311550,2.0,16,1,7.318312487790429e+18,28330068.999999978,2.9999999999999996,7.732
sw2,452984830,14155780,2.0,32,2,7.318312487790429e+18,28330068.999999978,2.9999999999999996,16.98
sw2,452984830,7077890,2.0,64,4,7.318312487790429e+18,28330068.999999978,2.9999999999999996,17.197
sw2,452984830,28311550,2.0,16,1,7.318312487790429e+18,28330068.999999978,2.9999999999999996,7.758
sw2,452984830,14155780,2.0,32,2,7.318312487790429e+18,28330068.999999978,2.9999999999999996,11.218
sw2,452984830,7077890,2.0,64,4,7.318312487790429e+18,28330068.999999978,2.9999999999999996,19.593
sw2,452984830,14155780,2.0,32,2,7.318312487790429e+18,28330068.999999978,2.9999999999999996,8.321
sw2,452984830,7077890,2.0,64,4,7.318312487790429e+18,28330068.999999978,2.9999999999999996,15.806
sw2,452984830,28311550,2.0,16,1,7.318312487790429e+18,28330068.999999978,2.9999999999999996,7.047
sw2,452984830,14155780,2.0,32,2,7.318312487790429e+18,28330068.999999978,2.9999999999999996,10.536
sw2,452984830,7077890,2.0,64,4,7.318312487790429e+18,28330068.999999978,2.9999999999999996,14.981
sw2,452984830,28311550,2.0,16,1,7.318312487790429e+18,28330068.999999978,2.9999999999999996,6.822
sw2,452984830,14155780,2.0,32,2,7.318312487790429e+18,28330068.999999978,2.9999999999999996,11.32
sw2,452984830,7077890,2.0,64,4,7.318312487790429e+18,28330068.999999978,2.9999999999999996,19.291
sw2,452984830,14155780,2.0,32,2,7.318312487790429e+18,28330068.999999978,2.9999999999999996,10.907
sw2,452984830,7077890,2.0,64,4,7.318312487790429e+18,28330068.999999978,2.9999999999999996,19.002
sw2,452984830,7077890,2.0,64,4,7.318312487790429e+18,28330068.999999978,2.9999999999999996,12.677
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,11.356
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,10.829
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,13.506
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,9.26
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,14.021
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,14.749
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,11.538
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,10.418
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,15.925
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,10.477
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,14.035
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,15.751
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,9.194
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,11.861
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,17.828
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,10.685
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,13.564
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,10.507
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,14.667
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,18.303
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,10.671
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,15.492
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,19.205
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,11.885
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,19.868
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,9.252
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,11.823
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,16.447
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,9.184
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,15.092
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,19.597
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,16.219
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,18.546
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,15.225
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,8.844
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,7.659
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,12.598
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,7.094
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,10.416
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,13.038
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,8.965
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,7.715
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,9.963
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,6.932
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,10.478
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,14.345
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,7.027
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,8.55
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,15.9
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,7.794
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,13.481
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,6.998
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,13.252
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,18.033
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,6.87
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,11.515
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,18.04
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,10.238
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,18.934
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,6.359
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,9.175
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,15.933
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,6.204
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,9.997
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,17.445
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,10.958
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,18.735
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,14.426
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,10.63
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,10.97
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,11.624
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,10.509
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,13.449
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,14.659
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,10.642
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,11.014
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,13.563
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,10.303
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,11.584
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,16.271
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,10.204
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,11.722
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,16.636
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,11.267
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,12.997
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,10.542
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,16.587
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,19.146
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,10.246
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,18.114
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,19.953
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,14.262
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,19.496
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,9.33
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,13.741
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,15.997
sw2,603979780,37748740,2.0,16,1,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,9.03
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,15.991
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,18.104
sw2,603979780,18874370,2.0,32,2,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,12.933
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,19.541
sw2,603979780,9437180,2.0,64,4,1.2987997076724447e+19,34317374.810509145,2.9999999999999996,14.803
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,15.299
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,14.228
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,16.187
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,14.045
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,17.132
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,15.839
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,15.339
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,14.05
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,15.219
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,13.811
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,17.723
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,18.951
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,13.948
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,18.758
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,19.34
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,14.425
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,17.181
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,13.933
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,18.678
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,21.654
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,13.854
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,16.267
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,23.018
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,16.931
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,20.901
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,12.29
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,16.072
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,18.125
sw2,805306370,50331650,2.0,16,1,2.305374136209791e+19,41570273.78108787,2.9999999999999996,12.061
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,16.807
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,19.178
sw2,805306370,25165820,2.0,32,2,2.305374136209791e+19,41570273.78108787,2.9999999999999996,11.672
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,19.887
sw2,805306370,12582910,2.0,64,4,2.305374136209791e+19,41570273.78108787,2.9999999999999996,18.195
sw2,268435460,16777220,2.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,5.885
sw2,268435460,16777220,2.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,4.967
sw2,268435460,8388610,2.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,11.814
sw2,268435460,16777220,2.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,4.968
sw2,268435460,8388610,2.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,9.748
sw2,268435460,4194300,2.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,13.939
sw2,268435460,16777220,2.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,5.952
sw2,268435460,16777220,2.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,5.013
sw2,268435460,8388610,2.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,8.345
sw2,268435460,16777220,2.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,4.638
sw2,268435460,8388610,2.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,8.936
sw2,268435460,4194300,2.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,13.047
sw2,268435460,16777220,2.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,5.012
sw2,268435460,8388610,2.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,7.829
sw2,268435460,4194300,2.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,14.914
sw2,268435460,16777220,2.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,5.07
sw2,268435460,8388610,2.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,8.179
sw2,268435460,16777220,2.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,4.639
sw2,268435460,8388610,2.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,7.997
sw2,268435460,4194300,2.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,15.678
sw2,268435460,16777220,2.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,4.634
sw2,268435460,8388610,2.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,10.198
sw2,268435460,4194300,2.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,14.845
sw2,268435460,8388610,2.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,8.226
sw2,268435460,4194300,2.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,14.907
sw2,268435460,16777220,2.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,4.717
sw2,268435460,8388610,2.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,10.717
sw2,268435460,4194300,2.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,14.215
sw2,268435460,16777220,2.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,4.624
sw2,268435460,8388610,2.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,11.074
sw2,268435460,4194300,2.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,14.443
sw2,268435460,8388610,2.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,9.22
sw2,268435460,4194300,2.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,14.357
sw2,268435460,4194300,2.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,12.938
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,7.017
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,7.449
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,9.98
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,7.322
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,11.418
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,15.497
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,7.116
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,7.217
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,11.669
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,7.058
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,12.42
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,14.349
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,7.313
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,9.94
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,14.717
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,7.291
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,11.82
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,6.914
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,12.504
sw2,402653180,6291460,2.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,15.862
sw2,402653180,25165820,2.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,6.86
sw2,402653180,12582910,2.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,12.495
